,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,22,127.7,2023-05-26
1,1,1,1,1,1,1,23,176.0,2023-05-26
2,2,2,2,2,2,2,25,200.6,2023-05-26
3,3,3,3,3,3,3,22,118.3,2023-05-26
4,4,4,4,4,4,4,24,177.7,2023-05-26
5,5,5,5,5,5,5,23,161.2,2023-05-26
6,6,6,6,6,6,6,22,138.1,2023-05-26
7,7,7,7,7,7,7,22,124.9,2023-05-26
8,8,8,8,8,8,8,22,108.0,2023-05-26
9,9,9,9,9,9,9,21,112.9,2023-05-26
10,10,10,10,10,10,10,21,112.2,2023-05-26
11,11,11,11,11,11,11,21,104.3,2023-05-26
12,12,12,12,12,12,12,21,76.0,2023-05-26
13,13,13,13,13,13,13,20,99.3,2023-05-26
14,14,14,14,14,14,14,18,108.7,2023-05-26
15,15,15,15,15,15,15,22,123.5,2023-05-26
16,16,16,16,16,16,16,23,133.3,2023-05-26
17,17,17,17,17,17,17,21,111.7,2023-05-26
18,18,18,18,18,18,18,22,109.4,2023-05-26
19,19,19,19,19,19,19,25,181.0,2023-05-26
20,20,20,20,20,20,20,22,136.2,2023-05-26
21,21,21,21,21,21,21,21,108.1,2023-05-26
22,22,22,22,22,22,22,21,119.6,2023-05-26
23,23,23,23,23,23,23,22,129.1,2023-05-26
24,24,24,24,24,24,24,23,139.4,2023-05-26
25,25,25,25,25,25,25,22,127.5,2023-05-26
26,26,26,26,26,26,26,22,124.5,2023-05-26
27,27,27,27,27,27,27,21,91.0,2023-05-26
28,28,28,28,28,28,28,22,120.0,2023-05-26
29,29,29,29,29,29,29,22,131.3,2023-05-26
30,30,30,30,30,30,30,22,142.3,2023-05-26
31,31,31,31,31,31,31,22,114.3,2023-05-26
32,32,32,32,32,32,32,22,90.2,2023-05-26
33,33,33,33,33,33,33,20,90.3,2023-05-26
34,34,34,34,34,34,34,21,105.3,2023-05-26
35,35,35,35,35,35,35,22,129.3,2023-05-26
36,36,36,36,36,36,36,22,130.9,2023-05-26
37,37,37,37,37,37,37,22,118.8,2023-05-26
38,38,38,38,38,38,38,22,107.1,2023-05-26
39,39,39,39,39,39,39,23,141.6,2023-05-26
40,40,40,40,40,40,40,21,92.4,2023-05-26
41,41,41,41,41,41,41,22,106.8,2023-05-26
42,42,42,42,42,42,42,22,92.1,2023-05-26
43,43,43,43,43,43,43,22,113.4,2023-05-26
44,44,44,44,44,44,44,21,90.2,2023-05-26
45,45,45,45,45,45,45,23,133.3,2023-05-26
46,46,46,46,46,46,46,23,111.9,2023-05-26
47,47,47,47,47,47,47,20,67.8,2023-05-26
48,48,48,48,48,48,48,21,103.9,2023-05-26
49,49,49,49,49,49,49,22,85.6,2023-05-26
50,50,50,50,50,50,50,22,94.4,2023-05-26
51,51,51,51,51,51,51,23,140.1,2023-05-26
52,52,52,52,52,52,52,20,84.9,2023-05-26
53,53,53,53,53,53,53,21,95.4,2023-05-26
54,54,54,54,54,54,54,22,113.6,2023-05-26
55,55,55,55,55,55,55,22,116.2,2023-05-26
56,56,56,56,56,56,56,22,122.6,2023-05-26
57,57,57,57,57,57,57,20,88.1,2023-05-26
58,58,58,58,58,58,58,22,109.5,2023-05-26
59,59,59,59,59,59,59,20,86.8,2023-05-26
60,60,60,60,60,60,60,21,89.2,2023-05-26
61,61,61,61,61,61,61,19,60.1,2023-05-26
62,62,62,62,62,62,62,21,110.4,2023-05-26
63,63,63,63,63,63,63,21,92.8,2023-05-26
64,64,64,64,64,64,64,21,97.3,2023-05-26
65,65,65,65,65,65,65,21,83.1,2023-05-26
