,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,26,299.9,2023-05-18
1,1,1,1,1,1,1,1,1,27,328.5,2023-05-18
2,2,2,2,2,2,2,2,2,26,285.4,2023-05-18
3,3,3,3,3,3,3,3,3,26,276.7,2023-05-18
4,4,4,4,4,4,4,4,4,26,260.8,2023-05-18
5,5,5,5,5,5,5,5,5,26,281.8,2023-05-18
6,6,6,6,6,6,6,6,6,21,154.6,2023-05-18
7,7,7,7,7,7,7,7,7,26,263.7,2023-05-18
8,8,8,8,8,8,8,8,8,26,237.6,2023-05-18
9,9,9,9,9,9,9,9,9,26,224.4,2023-05-18
10,10,10,10,10,10,10,10,10,23,236.7,2023-05-18
11,11,11,11,11,11,11,11,11,22,183.2,2023-05-18
12,12,12,12,12,12,12,12,12,24,197.0,2023-05-18
13,13,13,13,13,13,13,13,13,25,239.1,2023-05-18
14,14,14,14,14,14,14,14,14,22,162.9,2023-05-18
15,15,15,15,15,15,15,15,15,25,259.8,2023-05-18
16,16,16,16,16,16,16,16,16,25,206.9,2023-05-18
17,17,17,17,17,17,17,17,17,21,133.1,2023-05-18
18,18,18,18,18,18,18,18,18,25,207.1,2023-05-18
19,19,19,19,19,19,19,19,19,24,173.2,2023-05-18
20,20,20,20,20,20,20,20,20,25,239.9,2023-05-18
21,21,21,21,21,21,21,21,21,25,248.2,2023-05-18
22,22,22,22,22,22,22,22,22,24,188.3,2023-05-18
23,23,23,23,23,23,23,23,23,21,112.9,2023-05-18
24,24,24,24,24,24,24,24,24,22,149.8,2023-05-18
25,25,25,25,25,25,25,25,25,24,231.5,2023-05-18
26,26,26,26,26,26,26,26,26,24,165.5,2023-05-18
27,27,27,27,27,27,27,27,27,24,189.5,2023-05-18
28,28,28,28,28,28,28,28,28,23,143.7,2023-05-18
29,29,29,29,29,29,29,29,29,8,5.0,2023-05-18
