,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,28,344.4,2023-05-18
1,1,1,1,1,1,1,1,28,345.8,2023-05-18
2,2,2,2,2,2,2,2,28,292.8,2023-05-18
3,3,3,3,3,3,3,3,27,340.3,2023-05-18
4,4,4,4,4,4,4,4,27,263.3,2023-05-18
5,5,5,5,5,5,5,5,27,306.9,2023-05-18
6,6,6,6,6,6,6,6,26,288.2,2023-05-18
7,7,7,7,7,7,7,7,26,209.8,2023-05-18
8,8,8,8,8,8,8,8,22,211.4,2023-05-18
9,9,9,9,9,9,9,9,25,263.9,2023-05-18
10,10,10,10,10,10,10,10,23,175.9,2023-05-18
11,11,11,11,11,11,11,11,26,248.9,2023-05-18
12,12,12,12,12,12,12,12,27,336.2,2023-05-18
13,13,13,13,13,13,13,13,24,230.2,2023-05-18
14,14,14,14,14,14,14,14,26,237.4,2023-05-18
15,15,15,15,15,15,15,15,25,273.0,2023-05-18
16,16,16,16,16,16,16,16,21,160.2,2023-05-18
17,17,17,17,17,17,17,17,24,234.7,2023-05-18
18,18,18,18,18,18,18,18,24,258.1,2023-05-18
19,19,19,19,19,19,19,19,23,193.7,2023-05-18
20,20,20,20,20,20,20,20,22,208.7,2023-05-18
21,21,21,21,21,21,21,21,21,205.8,2023-05-18
22,22,22,22,22,22,22,22,25,225.9,2023-05-18
23,23,23,23,23,23,23,23,22,224.9,2023-05-18
24,24,24,24,24,24,24,24,24,220.9,2023-05-18
25,25,25,25,25,25,25,25,21,161.9,2023-05-18
26,26,26,26,26,26,26,26,28,353.7,2023-05-18
27,27,27,27,27,27,27,27,24,137.7,2023-05-18
28,28,28,28,28,28,28,28,25,256.8,2023-05-18
29,29,29,29,29,29,29,29,24,265.5,2023-05-18
30,30,30,30,30,30,30,30,25,229.2,2023-05-18
31,31,31,31,31,31,31,31,20,93.0,2023-05-18
32,32,32,32,32,32,32,32,23,253.5,2023-05-18
33,33,33,33,33,33,33,33,24,211.7,2023-05-18
34,34,34,34,34,34,34,34,21,95.2,2023-05-18
35,35,35,35,35,35,35,35,22,159.9,2023-05-18
36,36,36,36,36,36,36,36,22,140.7,2023-05-18
37,37,37,37,37,37,37,37,17,32.7,2023-05-18
38,38,38,38,38,38,38,38,24,173.3,2023-05-18
39,39,39,39,39,39,39,39,25,230.1,2023-05-18
40,40,40,40,40,40,40,40,21,150.2,2023-05-18
41,41,41,41,41,41,41,41,24,154.7,2023-05-18
42,42,42,42,42,42,42,42,22,115.6,2023-05-18
43,43,43,43,43,43,43,43,18,65.7,2023-05-18
44,44,44,44,44,44,44,44,16,30.7,2023-05-18
45,45,45,45,45,45,45,45,22,112.5,2023-05-18
46,46,46,46,46,46,46,46,21,87.0,2023-05-18
47,47,47,47,47,47,47,47,25,131.7,2023-05-18
48,48,48,48,48,48,48,48,25,164.7,2023-05-18
49,49,49,49,49,49,49,49,19,91.2,2023-05-18
50,50,50,50,50,50,50,50,25,147.3,2023-05-18
51,51,51,51,51,51,51,51,21,147.0,2023-05-18
52,52,52,52,52,52,52,52,10,26.3,2023-05-18
53,53,53,53,53,53,53,53,19,61.2,2023-05-18
54,54,54,54,54,54,54,54,21,85.3,2023-05-18
55,55,55,55,55,55,55,55,18,53.7,2023-05-18
56,56,56,56,56,56,56,56,20,75.2,2023-05-18
57,57,57,57,57,57,57,57,18,89.8,2023-05-18
58,58,58,58,58,58,58,58,17,44.2,2023-05-18
59,59,59,59,59,59,59,59,17,39.5,2023-05-18
60,60,60,60,60,60,60,60,16,42.2,2023-05-18
61,61,61,61,61,61,61,61,16,35.5,2023-05-18
