,level,power,date
0,30,457.3,2023-05-21
1,30,570.7,2023-05-21
2,30,622.4,2023-05-21
3,30,493.6,2023-05-21
4,29,335.2,2023-05-21
5,30,616.0,2023-05-21
6,29,429.9,2023-05-21
7,28,355.5,2023-05-21
8,26,405.4,2023-05-21
9,27,439.3,2023-05-21
10,28,497.7,2023-05-21
11,30,576.8,2023-05-21
12,30,657.2,2023-05-21
13,28,355.6,2023-05-21
14,30,393.1,2023-05-21
15,30,443.9,2023-05-21
16,28,378.0,2023-05-21
17,20,106.1,2023-05-21
18,30,481.4,2023-05-21
19,29,413.0,2023-05-21
20,30,421.9,2023-05-21
21,24,178.6,2023-05-21
22,29,453.2,2023-05-21
23,29,448.9,2023-05-21
24,24,292.1,2023-05-21
25,30,521.0,2023-05-21
26,27,240.4,2023-05-21
27,30,498.2,2023-05-21
28,30,497.2,2023-05-21
29,28,457.6,2023-05-21
30,29,422.1,2023-05-21
31,28,399.1,2023-05-21
32,28,384.2,2023-05-21
33,29,409.4,2023-05-21
34,28,356.8,2023-05-21
35,30,363.0,2023-05-21
36,26,295.2,2023-05-21
37,22,122.3,2023-05-21
38,17,66.5,2023-05-21
39,27,280.5,2023-05-21
40,28,284.0,2023-05-21
41,27,321.7,2023-05-21
42,26,315.1,2023-05-21
43,27,316.2,2023-05-21
44,27,276.5,2023-05-21
45,28,423.2,2023-05-21
46,25,225.9,2023-05-21
