,level,power,date
0,30,653.0,2023-05-22
1,30,548.5,2023-05-22
2,30,586.3,2023-05-22
3,30,648.3,2023-05-22
4,29,520.8,2023-05-22
5,30,718.6,2023-05-22
6,30,599.1,2023-05-22
7,30,538.0,2023-05-22
8,30,529.4,2023-05-22
9,30,528.5,2023-05-22
10,30,515.7,2023-05-22
11,30,501.3,2023-05-22
12,30,490.2,2023-05-22
13,30,459.6,2023-05-22
14,30,427.1,2023-05-22
15,29,438.1,2023-05-22
16,28,440.4,2023-05-22
17,29,432.7,2023-05-22
18,30,386.8,2023-05-22
19,30,518.5,2023-05-22
20,30,410.2,2023-05-22
21,30,489.1,2023-05-22
22,29,390.2,2023-05-22
23,30,525.6,2023-05-22
24,26,343.2,2023-05-22
25,28,313.1,2023-05-22
26,27,289.5,2023-05-22
27,30,551.0,2023-05-22
28,30,511.0,2023-05-22
29,30,514.3,2023-05-22
30,27,342.2,2023-05-22
31,30,510.8,2023-05-22
32,28,383.9,2023-05-22
33,30,497.5,2023-05-22
34,29,371.6,2023-05-22
35,28,338.9,2023-05-22
36,29,514.6,2023-05-22
37,29,371.3,2023-05-22
38,28,351.5,2023-05-22
39,30,613.9,2023-05-22
40,30,458.7,2023-05-22
41,30,593.5,2023-05-22
42,29,451.5,2023-05-22
43,27,381.6,2023-05-22
44,29,389.8,2023-05-22
45,29,433.6,2023-05-22
46,28,328.2,2023-05-22
47,29,422.8,2023-05-22
48,30,503.6,2023-05-22
49,28,311.8,2023-05-22
50,30,473.1,2023-05-22
51,29,404.2,2023-05-22
52,26,327.3,2023-05-22
53,30,557.3,2023-05-22
54,30,403.3,2023-05-22
55,27,330.1,2023-05-22
56,29,406.6,2023-05-22
57,29,396.0,2023-05-22
58,28,457.1,2023-05-22
59,30,484.0,2023-05-22
60,27,190.1,2023-05-22
61,27,223.8,2023-05-22
62,27,316.3,2023-05-22
63,28,401.0,2023-05-22
64,29,357.2,2023-05-22
65,29,388.3,2023-05-22
66,30,502.1,2023-05-22
67,24,163.6,2023-05-22
