,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,0,29,338.7,2023-05-24
1,1,1,1,1,1,1,1,1,1,30,873.3,2023-05-24
2,2,2,2,2,2,2,2,2,2,30,492.4,2023-05-24
3,3,3,3,3,3,3,3,3,3,29,385.4,2023-05-24
4,4,4,4,4,4,4,4,4,4,29,339.5,2023-05-24
5,5,5,5,5,5,5,5,5,5,29,362.9,2023-05-24
6,6,6,6,6,6,6,6,6,6,29,329.5,2023-05-24
7,7,7,7,7,7,7,7,7,7,29,315.5,2023-05-24
8,8,8,8,8,8,8,8,8,8,28,334.1,2023-05-24
9,9,9,9,9,9,9,9,9,9,27,313.4,2023-05-24
10,10,10,10,10,10,10,10,10,10,27,293.6,2023-05-24
11,11,11,11,11,11,11,11,11,11,27,282.0,2023-05-24
12,12,12,12,12,12,12,12,12,12,26,296.9,2023-05-24
13,13,13,13,13,13,13,13,13,13,26,219.0,2023-05-24
14,14,14,14,14,14,14,14,14,14,25,292.4,2023-05-24
15,15,15,15,15,15,15,15,15,15,25,250.0,2023-05-24
16,16,16,16,16,16,16,16,16,16,22,181.4,2023-05-24
17,17,17,17,17,17,17,17,17,17,27,298.8,2023-05-24
18,18,18,18,18,18,18,18,18,18,28,292.1,2023-05-24
19,19,19,19,19,19,19,19,19,19,24,237.6,2023-05-24
20,20,20,20,20,20,20,20,20,20,25,150.4,2023-05-24
21,21,21,21,21,21,21,21,21,21,28,332.3,2023-05-24
22,22,22,22,22,22,22,22,22,22,29,422.1,2023-05-24
23,23,23,23,23,23,23,23,23,23,28,348.0,2023-05-24
24,24,24,24,24,24,24,24,24,24,28,292.5,2023-05-24
25,25,25,25,25,25,25,25,25,25,28,299.3,2023-05-24
26,26,26,26,26,26,26,26,26,26,27,275.1,2023-05-24
27,27,27,27,27,27,27,27,27,27,28,304.1,2023-05-24
28,28,28,28,28,28,28,28,28,28,27,275.0,2023-05-24
29,29,29,29,29,29,29,29,29,29,27,266.0,2023-05-24
30,30,30,30,30,30,30,30,30,30,24,110.7,2023-05-24
31,31,31,31,31,31,31,31,31,31,28,334.8,2023-05-24
32,32,32,32,32,32,32,32,32,32,25,230.5,2023-05-24
33,33,33,33,33,33,33,33,33,33,27,280.5,2023-05-24
34,34,34,34,34,34,34,34,34,34,30,395.0,2023-05-24
35,35,35,35,35,35,35,35,35,35,28,295.5,2023-05-24
36,36,36,36,36,36,36,36,36,36,27,301.0,2023-05-24
37,37,37,37,37,37,37,37,37,37,27,330.2,2023-05-24
38,38,38,38,38,38,38,38,38,38,27,254.6,2023-05-24
39,39,39,39,39,39,39,39,39,39,24,256.3,2023-05-24
40,40,40,40,40,40,40,40,40,40,28,392.2,2023-05-24
41,41,41,41,41,41,41,41,41,41,30,823.7,2023-05-24
42,42,42,42,42,42,42,42,42,42,25,269.0,2023-05-24
43,43,43,43,43,43,43,43,43,43,28,301.3,2023-05-24
44,44,44,44,44,44,44,44,44,44,29,296.4,2023-05-24
45,45,45,45,45,45,45,45,45,45,26,329.9,2023-05-24
46,46,46,46,46,46,46,46,46,46,28,280.5,2023-05-24
47,47,47,47,47,47,47,47,47,47,22,202.2,2023-05-24
48,48,48,48,48,48,48,48,48,48,24,231.8,2023-05-24
49,49,49,49,49,49,49,49,49,49,29,324.5,2023-05-24
50,50,50,50,50,50,50,50,50,50,27,231.6,2023-05-24
51,51,51,51,51,51,51,51,51,51,29,360.3,2023-05-24
52,52,52,52,52,52,52,52,52,52,28,321.8,2023-05-24
53,53,53,53,53,53,53,53,53,53,29,356.5,2023-05-24
54,54,54,54,54,54,54,54,54,54,27,295.5,2023-05-24
55,55,55,55,55,55,55,55,55,55,27,346.3,2023-05-24
56,56,56,56,56,56,56,56,56,56,26,243.6,2023-05-24
57,57,57,57,57,57,57,57,57,57,24,240.9,2023-05-24
58,58,58,58,58,58,58,58,58,58,26,233.6,2023-05-24
59,59,59,59,59,59,59,59,59,59,27,201.4,2023-05-24
60,60,60,60,60,60,60,60,60,60,28,295.3,2023-05-24
61,61,61,61,61,61,61,61,61,61,24,233.3,2023-05-24
62,62,62,62,62,62,62,62,62,62,27,212.9,2023-05-24
63,63,63,63,63,63,63,63,63,63,25,200.1,2023-05-24
64,64,64,64,64,64,64,64,64,64,23,219.8,2023-05-24
65,65,65,65,65,65,65,65,65,65,27,237.1,2023-05-24
66,66,66,66,66,66,66,66,66,66,26,245.8,2023-05-24
67,67,67,67,67,67,67,67,67,67,23,90.6,2023-05-24
68,68,68,68,68,68,68,68,68,68,27,297.1,2023-05-24
69,69,69,69,69,69,69,69,69,69,29,429.9,2023-05-24
