,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,0,27,251.8,2023-05-24
1,1,1,1,1,1,1,1,1,1,29,372.6,2023-05-24
2,2,2,2,2,2,2,2,2,2,30,520.1,2023-05-24
3,3,3,3,3,3,3,3,3,3,28,311.0,2023-05-24
4,4,4,4,4,4,4,4,4,4,28,327.5,2023-05-24
5,5,5,5,5,5,5,5,5,5,28,314.8,2023-05-24
6,6,6,6,6,6,6,6,6,6,27,286.8,2023-05-24
7,7,7,7,7,7,7,7,7,7,27,262.2,2023-05-24
8,8,8,8,8,8,8,8,8,8,26,285.8,2023-05-24
9,9,9,9,9,9,9,9,9,9,26,186.7,2023-05-24
10,10,10,10,10,10,10,10,10,10,23,182.5,2023-05-24
11,11,11,11,11,11,11,11,11,11,25,192.8,2023-05-24
12,12,12,12,12,12,12,12,12,12,28,319.5,2023-05-24
13,13,13,13,13,13,13,13,13,13,28,285.7,2023-05-24
14,14,14,14,14,14,14,14,14,14,25,233.4,2023-05-24
15,15,15,15,15,15,15,15,15,15,29,337.7,2023-05-24
16,16,16,16,16,16,16,16,16,16,27,369.7,2023-05-24
17,17,17,17,17,17,17,17,17,17,28,389.2,2023-05-24
18,18,18,18,18,18,18,18,18,18,29,349.6,2023-05-24
19,19,19,19,19,19,19,19,19,19,28,294.6,2023-05-24
20,20,20,20,20,20,20,20,20,20,26,264.4,2023-05-24
21,21,21,21,21,21,21,21,21,21,26,234.9,2023-05-24
22,22,22,22,22,22,22,22,22,22,28,312.2,2023-05-24
23,23,23,23,23,23,23,23,23,23,27,272.3,2023-05-24
24,24,24,24,24,24,24,24,24,24,23,237.5,2023-05-24
25,25,25,25,25,25,25,25,25,25,30,477.8,2023-05-24
26,26,26,26,26,26,26,26,26,26,23,169.9,2023-05-24
27,27,27,27,27,27,27,27,27,27,22,226.1,2023-05-24
28,28,28,28,28,28,28,28,28,28,26,251.7,2023-05-24
29,29,29,29,29,29,29,29,29,29,27,203.3,2023-05-24
30,30,30,30,30,30,30,30,30,30,27,236.1,2023-05-24
31,31,31,31,31,31,31,31,31,31,27,318.1,2023-05-24
32,32,32,32,32,32,32,32,32,32,28,308.4,2023-05-24
33,33,33,33,33,33,33,33,33,33,27,251.0,2023-05-24
34,34,34,34,34,34,34,34,34,34,24,176.8,2023-05-24
35,35,35,35,35,35,35,35,35,35,26,226.3,2023-05-24
36,36,36,36,36,36,36,36,36,36,23,168.4,2023-05-24
37,37,37,37,37,37,37,37,37,37,24,270.6,2023-05-24
38,38,38,38,38,38,38,38,38,38,24,245.1,2023-05-24
39,39,39,39,39,39,39,39,39,39,27,241.9,2023-05-24
40,40,40,40,40,40,40,40,40,40,28,366.0,2023-05-24
41,41,41,41,41,41,41,41,41,41,25,211.4,2023-05-24
42,42,42,42,42,42,42,42,42,42,28,306.3,2023-05-24
43,43,43,43,43,43,43,43,43,43,23,176.1,2023-05-24
44,44,44,44,44,44,44,44,44,44,26,251.4,2023-05-24
45,45,45,45,45,45,45,45,45,45,26,232.1,2023-05-24
46,46,46,46,46,46,46,46,46,46,28,286.7,2023-05-24
47,47,47,47,47,47,47,47,47,47,28,292.0,2023-05-24
48,48,48,48,48,48,48,48,48,48,26,217.0,2023-05-24
49,49,49,49,49,49,49,49,49,49,23,189.8,2023-05-24
50,50,50,50,50,50,50,50,50,50,28,294.6,2023-05-24
51,51,51,51,51,51,51,51,51,51,25,178.0,2023-05-24
52,52,52,52,52,52,52,52,52,52,21,115.3,2023-05-24
53,53,53,53,53,53,53,53,53,53,27,266.5,2023-05-24
54,54,54,54,54,54,54,54,54,54,20,66.7,2023-05-24
55,55,55,55,55,55,55,55,55,55,26,185.1,2023-05-24
56,56,56,56,56,56,56,56,56,56,26,253.6,2023-05-24
57,57,57,57,57,57,57,57,57,57,24,142.3,2023-05-24
58,58,58,58,58,58,58,58,58,58,23,125.3,2023-05-24
59,59,59,59,59,59,59,59,59,59,27,241.8,2023-05-24
60,60,60,60,60,60,60,60,60,60,25,148.8,2023-05-24
61,61,61,61,61,61,61,61,61,61,25,168.4,2023-05-24
62,62,62,62,62,62,62,62,62,62,25,210.7,2023-05-24
63,63,63,63,63,63,63,63,63,63,24,229.5,2023-05-24
64,64,64,64,64,64,64,64,64,64,26,227.7,2023-05-24
65,65,65,65,65,65,65,65,65,65,22,121.4,2023-05-24
66,66,66,66,66,66,66,66,66,66,22,139.9,2023-05-24
67,67,67,67,67,67,67,67,67,67,25,183.6,2023-05-24
68,68,68,68,68,68,68,68,68,68,21,113.9,2023-05-24
