,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,0,29,506.5,2023-05-21
1,1,1,1,1,1,1,1,1,1,27,387.0,2023-05-21
2,2,2,2,2,2,2,2,2,2,30,492.0,2023-05-21
3,3,3,3,3,3,3,3,3,3,30,440.2,2023-05-21
4,4,4,4,4,4,4,4,4,4,28,380.4,2023-05-21
5,5,5,5,5,5,5,5,5,5,29,472.1,2023-05-21
6,6,6,6,6,6,6,6,6,6,28,443.2,2023-05-21
7,7,7,7,7,7,7,7,7,7,28,397.7,2023-05-21
8,8,8,8,8,8,8,8,8,8,28,391.5,2023-05-21
9,9,9,9,9,9,9,9,9,9,28,346.2,2023-05-21
10,10,10,10,10,10,10,10,10,10,23,227.5,2023-05-21
11,11,11,11,11,11,11,11,11,11,25,287.8,2023-05-21
12,12,12,12,12,12,12,12,12,12,29,352.9,2023-05-21
13,13,13,13,13,13,13,13,13,13,25,343.8,2023-05-21
14,14,14,14,14,14,14,14,14,14,25,238.2,2023-05-21
15,15,15,15,15,15,15,15,15,15,28,446.2,2023-05-21
16,16,16,16,16,16,16,16,16,16,27,343.2,2023-05-21
17,17,17,17,17,17,17,17,17,17,26,266.3,2023-05-21
18,18,18,18,18,18,18,18,18,18,28,391.5,2023-05-21
19,19,19,19,19,19,19,19,19,19,25,283.5,2023-05-21
20,20,20,20,20,20,20,20,20,20,20,112.7,2023-05-21
21,21,21,21,21,21,21,21,21,21,26,339.7,2023-05-21
22,22,22,22,22,22,22,22,22,22,26,302.2,2023-05-21
23,23,23,23,23,23,23,23,23,23,28,415.3,2023-05-21
24,24,24,24,24,24,24,24,24,24,30,543.5,2023-05-21
25,25,25,25,25,25,25,25,25,25,27,272.3,2023-05-21
26,26,26,26,26,26,26,26,26,26,27,367.8,2023-05-21
27,27,27,27,27,27,27,27,27,27,21,131.1,2023-05-21
28,28,28,28,28,28,28,28,28,28,28,481.2,2023-05-21
29,29,29,29,29,29,29,29,29,29,26,284.6,2023-05-21
30,30,30,30,30,30,30,30,30,30,28,258.3,2023-05-21
31,31,31,31,31,31,31,31,31,31,27,276.3,2023-05-21
32,32,32,32,32,32,32,32,32,32,22,198.7,2023-05-21
33,33,33,33,33,33,33,33,33,33,23,276.5,2023-05-21
34,34,34,34,34,34,34,34,34,34,28,334.5,2023-05-21
35,35,35,35,35,35,35,35,35,35,27,297.4,2023-05-21
36,36,36,36,36,36,36,36,36,36,23,184.2,2023-05-21
37,37,37,37,37,37,37,37,37,37,27,314.9,2023-05-21
38,38,38,38,38,38,38,38,38,38,26,149.8,2023-05-21
39,39,39,39,39,39,39,39,39,39,29,407.5,2023-05-21
40,40,40,40,40,40,40,40,40,40,8,8.4,2023-05-21
41,41,41,41,41,41,41,41,41,41,30,393.9,2023-05-21
42,42,42,42,42,42,42,42,42,42,22,102.8,2023-05-21
43,43,43,43,43,43,43,43,43,43,15,34.1,2023-05-21
44,44,44,44,44,44,44,44,44,44,22,99.9,2023-05-21
45,45,45,45,45,45,45,45,45,45,27,206.6,2023-05-21
46,46,46,46,46,46,46,46,46,46,27,333.1,2023-05-21
47,47,47,47,47,47,47,47,47,47,25,256.7,2023-05-21
48,48,48,48,48,48,48,48,48,48,27,268.6,2023-05-21
