,level,power,date
0,30,542.3,2023-05-21
1,30,529.6,2023-05-21
2,29,403.8,2023-05-21
3,29,507.9,2023-05-21
4,29,502.2,2023-05-21
5,30,473.1,2023-05-21
6,28,430.6,2023-05-21
7,28,389.1,2023-05-21
8,27,307.2,2023-05-21
9,25,274.0,2023-05-21
10,30,467.0,2023-05-21
11,27,402.8,2023-05-21
12,19,72.0,2023-05-21
13,29,415.4,2023-05-21
14,28,371.8,2023-05-21
15,29,477.3,2023-05-21
16,28,382.1,2023-05-21
17,27,377.8,2023-05-21
18,30,526.2,2023-05-21
19,28,347.3,2023-05-21
20,30,371.0,2023-05-21
21,30,666.3,2023-05-21
22,29,447.0,2023-05-21
23,27,265.2,2023-05-21
24,27,348.6,2023-05-21
25,30,501.7,2023-05-21
26,29,313.4,2023-05-21
27,30,480.6,2023-05-21
28,28,323.4,2023-05-21
29,29,350.5,2023-05-21
30,30,611.5,2023-05-21
31,28,283.5,2023-05-21
32,28,324.9,2023-05-21
33,28,441.5,2023-05-21
34,30,566.5,2023-05-21
35,26,310.1,2023-05-21
36,25,241.5,2023-05-21
37,30,405.3,2023-05-21
38,21,121.1,2023-05-21
39,21,119.9,2023-05-21
40,26,262.6,2023-05-21
41,26,238.1,2023-05-21
42,26,344.0,2023-05-21
43,30,531.3,2023-05-21
44,26,289.9,2023-05-21
45,27,387.6,2023-05-21
46,29,328.4,2023-05-21
47,30,406.9,2023-05-21
48,24,146.7,2023-05-21
49,21,94.3,2023-05-21
50,27,345.4,2023-05-21
51,29,325.4,2023-05-21
52,25,267.7,2023-05-21
53,28,376.7,2023-05-21
54,26,191.4,2023-05-21
55,29,456.3,2023-05-21
56,25,270.9,2023-05-21
57,29,327.6,2023-05-21
58,25,343.1,2023-05-21
59,27,260.7,2023-05-21
60,26,255.0,2023-05-21
61,19,72.8,2023-05-21
62,28,285.3,2023-05-21
63,30,345.0,2023-05-21
64,27,281.9,2023-05-21
65,26,223.3,2023-05-21
66,29,415.6,2023-05-21
67,27,319.3,2023-05-21
68,26,268.0,2023-05-21
69,24,169.9,2023-05-21
