,level,power,date
0,30,479.7,2023-05-24
1,29,389.8,2023-05-24
2,30,458.4,2023-05-24
3,30,431.0,2023-05-24
4,27,466.6,2023-05-24
5,30,458.3,2023-05-24
6,30,443.1,2023-05-24
7,30,437.1,2023-05-24
8,30,415.2,2023-05-24
9,30,413.0,2023-05-24
10,28,425.8,2023-05-24
11,28,335.6,2023-05-24
12,28,308.3,2023-05-24
13,28,306.3,2023-05-24
14,26,288.3,2023-05-24
15,24,313.0,2023-05-24
16,29,399.0,2023-05-24
17,27,336.2,2023-05-24
18,29,297.7,2023-05-24
19,29,350.3,2023-05-24
20,27,300.9,2023-05-24
21,30,439.3,2023-05-24
22,27,325.7,2023-05-24
23,30,404.9,2023-05-24
24,28,336.3,2023-05-24
25,28,388.9,2023-05-24
26,30,411.3,2023-05-24
27,27,313.2,2023-05-24
28,28,331.3,2023-05-24
29,25,319.1,2023-05-24
30,26,268.4,2023-05-24
31,29,334.7,2023-05-24
32,27,304.1,2023-05-24
33,27,244.9,2023-05-24
34,29,363.1,2023-05-24
35,30,379.4,2023-05-24
36,30,478.8,2023-05-24
37,28,314.9,2023-05-24
38,30,385.2,2023-05-24
39,29,371.0,2023-05-24
40,26,301.0,2023-05-24
41,24,224.8,2023-05-24
42,29,367.5,2023-05-24
43,26,359.7,2023-05-24
44,30,503.3,2023-05-24
45,22,300.8,2023-05-24
46,29,397.3,2023-05-24
47,28,329.2,2023-05-24
48,27,216.3,2023-05-24
49,27,392.2,2023-05-24
50,28,330.6,2023-05-24
51,28,278.5,2023-05-24
52,28,328.3,2023-05-24
53,27,281.6,2023-05-24
54,29,347.0,2023-05-24
55,27,277.7,2023-05-24
56,27,333.9,2023-05-24
57,28,334.6,2023-05-24
58,27,279.1,2023-05-24
59,23,167.9,2023-05-24
60,30,459.4,2023-05-24
61,29,368.1,2023-05-24
62,30,394.8,2023-05-24
63,26,307.9,2023-05-24
64,27,196.3,2023-05-24
65,30,316.4,2023-05-24
66,29,378.0,2023-05-24
67,26,279.3,2023-05-24
