,level,power,date
0,30,787.1,2023-05-24
1,30,672.4,2023-05-24
2,30,703.1,2023-05-24
3,30,645.0,2023-05-24
4,30,778.7,2023-05-24
5,30,814.3,2023-05-24
6,30,687.2,2023-05-24
7,30,648.8,2023-05-24
8,30,562.9,2023-05-24
9,30,545.9,2023-05-24
10,30,410.0,2023-05-24
11,29,493.7,2023-05-24
12,29,486.5,2023-05-24
13,29,457.2,2023-05-24
14,29,444.7,2023-05-24
15,27,394.4,2023-05-24
16,30,540.4,2023-05-24
17,30,522.2,2023-05-24
18,30,696.0,2023-05-24
19,30,600.2,2023-05-24
20,30,603.6,2023-05-24
21,29,438.7,2023-05-24
22,30,546.5,2023-05-24
23,27,371.7,2023-05-24
24,30,447.1,2023-05-24
25,30,532.7,2023-05-24
26,30,597.7,2023-05-24
27,30,631.4,2023-05-24
28,28,298.1,2023-05-24
29,30,553.6,2023-05-24
30,28,459.1,2023-05-24
31,21,172.7,2023-05-24
32,30,681.3,2023-05-24
33,30,589.1,2023-05-24
34,30,685.2,2023-05-24
35,30,608.3,2023-05-24
36,30,646.8,2023-05-24
37,25,316.8,2023-05-24
38,30,673.3,2023-05-24
39,30,567.1,2023-05-24
40,30,709.9,2023-05-24
41,30,527.7,2023-05-24
42,30,438.1,2023-05-24
43,26,422.7,2023-05-24
44,30,613.3,2023-05-24
45,23,153.9,2023-05-24
46,30,471.2,2023-05-24
47,30,527.0,2023-05-24
48,30,592.7,2023-05-24
49,30,586.5,2023-05-24
50,30,612.1,2023-05-24
51,30,681.9,2023-05-24
52,22,179.5,2023-05-24
53,30,530.9,2023-05-24
54,30,626.0,2023-05-24
55,28,308.6,2023-05-24
56,24,261.9,2023-05-24
57,24,275.7,2023-05-24
58,25,290.6,2023-05-24
59,29,407.0,2023-05-24
60,23,256.9,2023-05-24
61,25,284.3,2023-05-24
62,29,501.1,2023-05-24
63,24,254.7,2023-05-24
64,30,493.1,2023-05-24
65,30,567.6,2023-05-24
66,30,410.7,2023-05-24
67,25,290.1,2023-05-24
68,27,415.1,2023-05-24
69,28,382.2,2023-05-24
