,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,0,0,0,26,318.2,2023-05-16
1,1,1,1,1,1,1,1,1,1,1,1,28,351.4,2023-05-16
2,2,2,2,2,2,2,2,2,2,2,2,27,375.5,2023-05-16
3,3,3,3,3,3,3,3,3,3,3,3,29,347.3,2023-05-16
4,4,4,4,4,4,4,4,4,4,4,4,26,229.7,2023-05-16
5,5,5,5,5,5,5,5,5,5,5,5,24,186.5,2023-05-16
6,6,6,6,6,6,6,6,6,6,6,6,26,326.8,2023-05-16
7,7,7,7,7,7,7,7,7,7,7,7,28,330.7,2023-05-16
8,8,8,8,8,8,8,8,8,8,8,8,22,248.0,2023-05-16
9,9,9,9,9,9,9,9,9,9,9,9,27,324.0,2023-05-16
10,10,10,10,10,10,10,10,10,10,10,10,29,337.2,2023-05-16
11,11,11,11,11,11,11,11,11,11,11,11,24,255.2,2023-05-16
12,12,12,12,12,12,12,12,12,12,12,12,29,360.1,2023-05-16
13,13,13,13,13,13,13,13,13,13,13,13,28,331.1,2023-05-16
14,14,14,14,14,14,14,14,14,14,14,14,24,266.5,2023-05-16
15,15,15,15,15,15,15,15,15,15,15,15,27,272.1,2023-05-16
16,16,16,16,16,16,16,16,16,16,16,16,26,293.8,2023-05-16
17,17,17,17,17,17,17,17,17,17,17,17,24,240.9,2023-05-16
18,18,18,18,18,18,18,18,18,18,18,18,26,302.9,2023-05-16
19,19,19,19,19,19,19,19,19,19,19,19,26,294.5,2023-05-16
20,20,20,20,20,20,20,20,20,20,20,20,24,213.7,2023-05-16
21,21,21,21,21,21,21,21,21,21,21,21,20,70.7,2023-05-16
22,22,22,22,22,22,22,22,22,22,22,22,23,194.5,2023-05-16
23,23,23,23,23,23,23,23,23,23,23,23,23,247.3,2023-05-16
24,24,24,24,24,24,24,24,24,24,24,24,24,161.0,2023-05-16
25,25,25,25,25,25,25,25,25,25,25,25,16,50.0,2023-05-16
26,26,26,26,26,26,26,26,26,26,26,26,25,164.2,2023-05-16
27,27,27,27,27,27,27,27,27,27,27,27,19,67.4,2023-05-16
28,28,28,28,28,28,28,28,28,28,28,28,25,265.5,2023-05-16
29,29,29,29,29,29,29,29,29,29,29,29,23,159.4,2023-05-16
30,30,30,30,30,30,30,30,30,30,30,30,26,269.9,2023-05-16
31,31,31,31,31,31,31,31,31,31,31,31,24,115.1,2023-05-16
32,32,32,32,32,32,32,32,32,32,32,32,22,78.2,2023-05-16
33,33,33,33,33,33,33,33,33,33,33,33,26,284.3,2023-05-16
34,34,34,34,34,34,34,34,34,34,34,34,23,127.6,2023-05-16
35,35,35,35,35,35,35,35,35,35,35,35,24,181.3,2023-05-16
36,36,36,36,36,36,36,36,36,36,36,36,20,79.5,2023-05-16
37,37,37,37,37,37,37,37,37,37,37,37,23,133.1,2023-05-16
38,38,38,38,38,38,38,38,38,38,38,38,21,69.8,2023-05-16
39,39,39,39,39,39,39,39,39,39,39,39,25,158.4,2023-05-16
40,40,40,40,40,40,40,40,40,40,40,40,23,167.5,2023-05-16
41,41,41,41,41,41,41,41,41,41,41,41,21,77.7,2023-05-16
42,42,42,42,42,42,42,42,42,42,42,42,24,147.0,2023-05-16
43,43,43,43,43,43,43,43,43,43,43,43,22,136.6,2023-05-16
44,44,44,44,44,44,44,44,44,44,44,44,20,65.4,2023-05-16
45,45,45,45,45,45,45,45,45,45,45,45,20,83.5,2023-05-16
46,46,46,46,46,46,46,46,46,46,46,46,20,79.8,2023-05-16
47,47,47,47,47,47,47,47,47,47,47,47,20,62.1,2023-05-16
48,48,48,48,48,48,48,48,48,48,48,48,21,91.8,2023-05-16
49,49,49,49,49,49,49,49,49,49,49,49,19,68.5,2023-05-16
50,50,50,50,50,50,50,50,50,50,50,50,20,56.9,2023-05-16
