,level,power,date
0,30,549.2,2023-05-22
1,30,514.8,2023-05-22
2,30,466.8,2023-05-22
3,30,582.5,2023-05-22
4,30,454.1,2023-05-22
5,30,688.5,2023-05-22
6,30,686.6,2023-05-22
7,30,511.1,2023-05-22
8,30,442.9,2023-05-22
9,30,435.8,2023-05-22
10,30,282.2,2023-05-22
11,28,393.2,2023-05-22
12,28,354.3,2023-05-22
13,27,400.4,2023-05-22
14,27,274.2,2023-05-22
15,26,243.4,2023-05-22
16,25,287.8,2023-05-22
17,28,394.6,2023-05-22
18,28,323.7,2023-05-22
19,30,616.0,2023-05-22
20,29,456.7,2023-05-22
21,30,490.3,2023-05-22
22,30,592.1,2023-05-22
23,28,369.9,2023-05-22
24,29,400.6,2023-05-22
25,30,456.0,2023-05-22
26,18,54.1,2023-05-22
27,27,395.7,2023-05-22
28,28,360.2,2023-05-22
29,30,525.7,2023-05-22
30,27,398.4,2023-05-22
31,28,382.2,2023-05-22
32,19,66.0,2023-05-22
33,30,546.9,2023-05-22
34,30,453.9,2023-05-22
35,30,561.7,2023-05-22
36,29,461.3,2023-05-22
37,29,417.3,2023-05-22
38,30,405.7,2023-05-22
39,29,367.2,2023-05-22
40,26,321.3,2023-05-22
41,26,302.0,2023-05-22
42,27,302.2,2023-05-22
43,30,511.6,2023-05-22
44,30,405.8,2023-05-22
45,26,302.3,2023-05-22
46,28,338.1,2023-05-22
47,26,340.4,2023-05-22
48,27,322.5,2023-05-22
49,30,341.7,2023-05-22
50,26,265.5,2023-05-22
51,30,490.0,2023-05-22
52,28,319.3,2023-05-22
53,25,293.3,2023-05-22
54,25,333.2,2023-05-22
55,27,198.1,2023-05-22
56,25,256.5,2023-05-22
57,27,306.4,2023-05-22
58,27,294.3,2023-05-22
59,28,332.2,2023-05-22
60,22,141.4,2023-05-22
61,24,198.3,2023-05-22
62,23,172.1,2023-05-22
63,30,435.1,2023-05-22
64,27,365.1,2023-05-22
65,27,350.7,2023-05-22
66,29,439.0,2023-05-22
67,27,300.1,2023-05-22
