,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,0,0,0,30,402.0,2023-05-15
1,1,1,1,1,1,1,1,1,1,30,436.2,2023-05-15
2,2,2,2,2,2,2,2,2,2,30,423.4,2023-05-15
3,3,3,3,3,3,3,3,3,3,29,398.3,2023-05-15
4,4,4,4,4,4,4,4,4,4,30,407.4,2023-05-15
5,5,5,5,5,5,5,5,5,5,30,416.9,2023-05-15
6,6,6,6,6,6,6,6,6,6,30,349.6,2023-05-15
7,7,7,7,7,7,7,7,7,7,29,373.6,2023-05-15
8,8,8,8,8,8,8,8,8,8,29,349.1,2023-05-15
9,9,9,9,9,9,9,9,9,9,29,338.3,2023-05-15
10,10,10,10,10,10,10,10,10,10,29,325.3,2023-05-15
11,11,11,11,11,11,11,11,11,11,27,352.0,2023-05-15
12,12,12,12,12,12,12,12,12,12,27,282.5,2023-05-15
13,13,13,13,13,13,13,13,13,13,25,268.1,2023-05-15
14,14,14,14,14,14,14,14,14,14,29,355.9,2023-05-15
15,15,15,15,15,15,15,15,15,15,29,306.7,2023-05-15
16,16,16,16,16,16,16,16,16,16,26,311.0,2023-05-15
17,17,17,17,17,17,17,17,17,17,29,365.0,2023-05-15
18,18,18,18,18,18,18,18,18,18,28,351.3,2023-05-15
19,19,19,19,19,19,19,19,19,19,28,362.9,2023-05-15
20,20,20,20,20,20,20,20,20,20,30,385.7,2023-05-15
21,21,21,21,21,21,21,21,21,21,29,392.1,2023-05-15
22,22,22,22,22,22,22,22,22,22,30,379.8,2023-05-15
23,23,23,23,23,23,23,23,23,23,28,243.0,2023-05-15
24,24,24,24,24,24,24,24,24,24,26,318.3,2023-05-15
25,25,25,25,25,25,25,25,25,25,25,242.4,2023-05-15
26,26,26,26,26,26,26,26,26,26,28,268.0,2023-05-15
27,27,27,27,27,27,27,27,27,27,27,271.7,2023-05-15
28,28,28,28,28,28,28,28,28,28,29,340.8,2023-05-15
29,29,29,29,29,29,29,29,29,29,30,410.9,2023-05-15
30,30,30,30,30,30,30,30,30,30,30,339.0,2023-05-15
31,31,31,31,31,31,31,31,31,31,26,225.2,2023-05-15
32,32,32,32,32,32,32,32,32,32,25,174.4,2023-05-15
33,33,33,33,33,33,33,33,33,33,26,193.3,2023-05-15
34,34,34,34,34,34,34,34,34,34,25,248.1,2023-05-15
35,35,35,35,35,35,35,35,35,35,26,329.0,2023-05-15
36,36,36,36,36,36,36,36,36,36,26,267.2,2023-05-15
37,37,37,37,37,37,37,37,37,37,26,264.6,2023-05-15
38,38,38,38,38,38,38,38,38,38,27,237.3,2023-05-15
39,39,39,39,39,39,39,39,39,39,23,227.2,2023-05-15
40,40,40,40,40,40,40,40,40,40,27,348.1,2023-05-15
41,41,41,41,41,41,41,41,41,41,26,207.1,2023-05-15
42,42,42,42,42,42,42,42,42,42,24,175.6,2023-05-15
43,43,43,43,43,43,43,43,43,43,29,272.1,2023-05-15
44,44,44,44,44,44,44,44,44,44,25,172.0,2023-05-15
45,45,45,45,45,45,45,45,45,45,26,255.9,2023-05-15
46,46,46,46,46,46,46,46,46,46,27,149.0,2023-05-15
